Type,date,stage,discharge,Local Minimum,Fixed Interval,Sliding Interval
2643,6/19/2015 4:00,1206.28,23765,13.58704472,57,966
2644,6/19/2015 5:00,1206.28,23778,14.32379532,966,966
2645,6/19/2015 6:00,1206.28,23910,15.10049534,365,966
2646,6/19/2015 7:00,1206.29,23934,15.91931057,207,966
2647,6/19/2015 8:00,1206.26,24031,16.78252602,150,106
2648,6/19/2015 9:00,1206.26,24055,17.69255066,121,106
2649,6/19/2015 10:00,1206.26,24103,18.65191841,106,106
2650,6/19/2015 11:00,1206.26,23765,19.6633091,90,106
2651,6/19/2015 12:00,1206.24,23825,20.72953987,59,106
2652,6/19/2015 13:00,1206.28,24127,21.8535881,45,33
2653,6/19/2015 14:00,1206.26,23982,23.03858757,38,33
2654,6/19/2015 15:00,1206.26,23898,24.2878418,33,33
2655,6/19/2015 16:00,1206.24,24055,25.60483742,31,33
2656,6/19/2015 17:00,1206.22,23970,26.99324417,30,33
2657,6/19/2015 18:00,1206.26,23995,28.45693779,30,30
2658,6/19/2015 19:00,1206.18,23922,30,30,30
2659,6/19/2015 20:00,1206.21,23922,32.84558487,30,30
2660,6/19/2015 21:00,1206.19,23970,35.96107864,30,30
2661,6/19/2015 22:00,1206.22,24043,39.37208939,43,30
2662,6/19/2015 23:00,1206.15,23982,43.10663986,76,129
2663,6/20/2015 0:00,1206.2,24006,47.19542313,175,129
2664,6/20/2015 1:00,1206.13,24091,51.67204285,129,129
2665,6/20/2015 2:00,1206.13,23983,56.57328033,112,129
2666,6/20/2015 3:00,1206.06,24092,61.93941498,103,129
2667,6/20/2015 4:00,1206.13,24080,67.81453705,91,89
2668,6/20/2015 5:00,1206.41,23970,74.24694061,89,89
2669,6/20/2015 6:00,1205.82,24140,81.28946686,89,89
2670,6/20/2015 7:00,1206.3,24031,89,89,89
2671,6/20/2015 8:00,1206.02,24152,85.84009552,89,89
2672,6/20/2015 9:00,1206.21,24067,82.79237366,89,147
2673,6/20/2015 10:00,1206.13,23764,79.85286713,99,147
2674,6/20/2015 11:00,1206.22,23874,77.01772308,147,147
2675,6/20/2015 12:00,1206.17,23728,74.28324127,113,147
2676,6/20/2015 13:00,1206.17,23740,71.64584351,88,147
2677,6/20/2015 14:00,1206.15,23909,69.10208893,72,62
2678,6/20/2015 15:00,1206.17,23885,66.64865112,62,62
2679,6/20/2015 16:00,1206.17,23971,64.28231812,62,62
2680,6/20/2015 17:00,1206.15,24091,62,62,62
2681,6/20/2015 18:00,1206.15,24140,70.38871765,62,62
2682,6/20/2015 19:00,1206.15,24067,79.9124527,62,103
2683,6/20/2015 20:00,1206.15,24079,90.72476196,103,103
2684,6/20/2015 21:00,1206.15,24091,103,103,103
2685,6/20/2015 22:00,1206.15,24067,108.2519302,103,103
2686,6/20/2015 23:00,1206.15,24164,113.7716599,103,103
2687,6/21/2015 0:00,1206.15,24080,119.5728378,139,194
2688,6/21/2015 1:00,1206.15,23958,125.6698074,194,194
2689,6/21/2015 2:00,1206.13,23946,132.0776672,194,194
2690,6/21/2015 3:00,1206.11,24031,138.8122559,449,194
2691,6/21/2015 4:00,1206.15,23947,145.8902435,307,194
2692,6/21/2015 5:00,1206.13,23946,153.3291473,212,178
2693,6/21/2015 6:00,1206.15,23885,161.1473389,178,178
2694,6/21/2015 7:00,1206.17,23995,169.3641815,178,178
2695,6/21/2015 8:00,1206.17,24030,178,178,178
2696,6/21/2015 9:00,1206.17,24067,169.3637695,178,178
2697,6/21/2015 10:00,1206.17,24055,161.1465454,178,191
2698,6/21/2015 11:00,1206.13,24151,153.3280182,185,191
2699,6/21/2015 12:00,1206.17,24128,145.8888245,191,191
2700,6/21/2015 13:00,1206.15,23958,138.8105621,282,191
2701,6/21/2015 14:00,1206.17,24054,132.0757294,188,191
2702,6/21/2015 15:00,1206.17,24031,125.6676636,128,100
2703,6/21/2015 16:00,1206.15,24284,119.5705032,106,100
2704,6/21/2015 17:00,1206.15,24104,113.769165,100,100
2705,6/21/2015 18:00,1206.13,23982,106,98,100
2706,6/21/2015 19:00,1206.15,24055,100,98,100
2707,6/21/2015 20:00,1206.11,23849,98,98,98
2708,6/21/2015 21:00,1206.13,23849,95.536026,98,98
2709,6/21/2015 22:00,1206.15,23837,93.13401031,98,98
2710,6/21/2015 23:00,1206.15,23958,90.79238129,97,98
2711,6/22/2015 0:00,1206.13,23837,88.5096283,86,98
2712,6/22/2015 1:00,1206.11,23885,86.28427124,82,82
2713,6/22/2015 2:00,1206.09,23824,84.11486053,82,82
2714,6/22/2015 3:00,1206.07,23885,82,82,82
2715,6/22/2015 4:00,1206.09,23862,79.45717621,82,82
2716,6/22/2015 5:00,1206.06,24092,76.99320221,82,82
2717,6/22/2015 6:00,1206.23,23922,74.6056366,110,119
2718,6/22/2015 7:00,1206.13,23934,72.29210663,140,119
2719,6/22/2015 8:00,1206.02,24116,70.05032349,119,119
2720,6/22/2015 9:00,1206.2,23958,67.87805939,105,119
2721,6/22/2015 10:00,1206.11,24103,65.77315521,87,119
2722,6/22/2015 11:00,1206.28,23970,63.73352051,73,62
2723,6/22/2015 12:00,1206.15,23982,61.75714111,66,62
2724,6/22/2015 13:00,1206.24,23945,59.84204483,62,62
2725,6/22/2015 14:00,1206.22,24019,57.98633957,57,62
2726,6/22/2015 15:00,1206.24,23995,56.18817902,55,62
2727,6/22/2015 16:00,1206.2,23873,54.44577789,51,48
2728,6/22/2015 17:00,1206.19,23971,52.75740814,50,48
2729,6/22/2015 18:00,1206.22,23886,51,48,48
2730,6/22/2015 19:00,1206.19,23813,49.53611755,48,48
2731,6/22/2015 20:00,1206.19,23886,48,48,48
2732,6/22/2015 21:00,1206.15,23945,50.22552109,48,66
2733,6/22/2015 22:00,1206.15,23946,52.55422974,48,66
2734,6/22/2015 23:00,1206.15,24067,54.99090958,66,66
2735,6/23/2015 0:00,1206.15,24115,57.54056549,63,66
2736,6/23/2015 1:00,1206.13,24079,60.20843506,63,66
2737,6/23/2015 2:00,1206.11,24139,63,63,63
2738,6/23/2015 3:00,1206.09,24176,83.18955994,63,63
2739,6/23/2015 4:00,1206.07,24176,109.8492584,63,63
2740,6/23/2015 5:00,1206.11,24164,145.0525665,886,63
2741,6/23/2015 6:00,1206.07,24188,191.5374603,655,63
2742,6/23/2015 7:00,1206.07,24115,252.9193268,441,441
2743,6/23/2015 8:00,1206.09,24225,333.9721985,441,441
2744,6/23/2015 9:00,1206.07,24224,441,441,441
2745,6/23/2015 10:00,1206.11,24188,476.6812439,441,441
2746,6/23/2015 11:00,1206.09,24079,515.2494507,441,441
2747,6/23/2015 12:00,1206.09,24031,556.9382324,602,511
2748,6/23/2015 13:00,1206.09,24067,602,602,511
2749,6/23/2015 14:00,1206.11,23995,481.696228,511,511
2750,6/23/2015 15:00,1206.11,23970,385.4339905,284,511
2751,6/23/2015 16:00,1206.11,24091,308.4088135,190,511
2752,6/23/2015 17:00,1206.11,24079,246.7763672,158,158
2753,6/23/2015 18:00,1206.09,24139,190,158,158
2754,6/23/2015 19:00,1206.06,23958,158,158,158
2755,6/23/2015 20:00,1206.07,24042,169.7521515,158,158
2756,6/23/2015 21:00,1206.06,23849,182.3784332,158,158
2757,6/23/2015 22:00,1206.07,23970,195.9438629,269,243
2758,6/23/2015 23:00,1206.09,23837,210.5183105,243,243
2759,6/24/2015 0:00,1206.07,23922,226.1768036,243,243
2760,6/24/2015 1:00,1206.07,23861,243,243,243
2761,6/24/2015 2:00,1206.07,23921,215.5476379,243,243
2762,6/24/2015 3:00,1206.07,23946,191.1966553,243,132
2763,6/24/2015 4:00,1206.07,24031,169.5966644,161,132
2764,6/24/2015 5:00,1206.06,24128,150.4368744,132,132
2765,6/24/2015 6:00,1206.04,24031,133.4416199,112,132
2766,6/24/2015 7:00,1206.02,23933,118.3663635,97,132
2767,6/24/2015 8:00,1206.04,24030,104.9942017,85,65
2768,6/24/2015 9:00,1206.02,24115,93.13272858,75,65
2769,6/24/2015 10:00,1206.04,24115,82.61127472,65,65
2770,6/24/2015 11:00,1206.13,24031,73.27846527,65,65
2771,6/24/2015 12:00,1206.11,24152,65,65,65
2772,6/24/2015 13:00,1205.65,24272,61.36029434,64,50
2773,6/24/2015 14:00,1206.19,24200,57.92439651,55,50
2774,6/24/2015 15:00,1206.04,23921,54.68089294,50,50
2775,6/24/2015 16:00,1206.06,23959,51.61901093,46,50
2776,6/24/2015 17:00,1206.13,23994,48.72858047,46,50
2777,6/24/2015 18:00,1206.07,24140,46,46,46
2778,6/24/2015 19:00,1206.15,24152,46,46,46
2779,6/24/2015 20:00,1206.11,23971,46,46,46
2780,6/24/2015 21:00,1206.15,23898,46,46,46
2781,6/24/2015 22:00,1206.11,23873,46,46,46
2782,6/24/2015 23:00,1206.11,23825,53.76093292,46,303
2783,6/25/2015 0:00,1206.07,23995,62.83125687,46,303
2784,6/25/2015 1:00,1206.11,23958,73.4318924,303,303
2785,6/25/2015 2:00,1206.11,23971,85.82102203,183,303
2786,6/25/2015 3:00,1206.11,23958,100.3003922,137,303
2787,6/25/2015 4:00,1206.09,24006,117.2226715,137,137
2788,6/25/2015 5:00,1206.11,24092,137,137,137
2789,6/25/2015 6:00,1206.09,24080,126.533165,137,137
2790,6/25/2015 7:00,1206.13,23970,116.8659973,137,137
2791,6/25/2015 8:00,1206.11,23885,107.9374084,213,137
2792,6/25/2015 9:00,1206.13,23957,99.69096375,137,81
2793,6/25/2015 10:00,1206.13,24031,92.07454681,102,81
2794,6/25/2015 11:00,1206.13,23897,85.0400238,81,81
2795,6/25/2015 12:00,1206.13,23982,78.54294586,67,81
2796,6/25/2015 13:00,1206.11,24104,72.54224396,67,81
2797,6/25/2015 14:00,1206.13,24103,67,67,67
2798,6/25/2015 15:00,1206.12,24091,70.24692535,67,67
2799,6/25/2015 16:00,1206.15,24006,73.65120697,67,67
2800,6/25/2015 17:00,1206.15,24018,77.22046661,124,67
2801,6/25/2015 18:00,1206.15,24140,80.96269226,89,67
2802,6/25/2015 19:00,1206.17,24103,84.88627625,89,89
2803,6/25/2015 20:00,1206.15,23994,89,89,89
2804,6/25/2015 21:00,1206.15,24079,100.7234802,89,89
2805,6/25/2015 22:00,1206.15,24067,113.9912262,89,89
2806,6/25/2015 23:00,1206.15,24006,129.0066681,146,89
2807,6/26/2015 0:00,1206.15,24006,146,146,146
2808,6/26/2015 1:00,1206.15,23958,190.48909,146,146
2809,6/26/2015 2:00,1206.15,23873,248.5348816,146,146
2810,6/26/2015 3:00,1206.13,23970,324.2683716,552,146
2811,6/26/2015 4:00,1206.13,23935,423.0793457,552,146
2812,6/26/2015 5:00,1206.13,23946,552,552,552
2813,6/26/2015 6:00,1206.15,24067,471.1283875,552,552
2814,6/26/2015 7:00,1206.15,24078,402.1049805,552,552
2815,6/26/2015 8:00,1206.15,24056,343.1939697,250,552
2816,6/26/2015 9:00,1206.15,24030,292.9137878,250,552
2817,6/26/2015 10:00,1206.19,24055,250,250,134
2818,6/26/2015 11:00,1206.17,24091,211.3667908,250,134
2819,6/26/2015 12:00,1206.19,24019,178.7036896,134,134
2820,6/26/2015 13:00,1206.17,23971,151.0881042,108,134
2821,6/26/2015 14:00,1206.17,23934,127.7400284,108,134
2822,6/26/2015 15:00,1206.19,24056,108,108,80
2823,6/26/2015 16:00,1206.19,24080,97.74479675,102,80
2824,6/26/2015 17:00,1206.15,24067,88.46337891,80,80
2825,6/26/2015 18:00,1206.13,24067,80.06328583,68,80
2826,6/26/2015 19:00,1206.19,23946,72.46082306,59,80
2827,6/26/2015 20:00,1206.11,23886,65.58026123,53,44
2828,6/26/2015 21:00,1206.17,24031,59,48,44
2829,6/26/2015 22:00,1206.17,23982,53,44,44
2830,6/26/2015 23:00,1206.19,23959,48,44,44
2831,6/27/2015 0:00,1206.17,23885,44,44,44
2832,6/27/2015 1:00,1206.17,23909,42.61846924,44,174
2833,6/27/2015 2:00,1206.17,23982,41.28031921,44,174
2834,6/27/2015 3:00,1206.15,23958,39.98418427,174,174
2835,6/27/2015 4:00,1206.17,23958,38.72874451,110,174
2836,6/27/2015 5:00,1206.17,23898,37.51272583,76,174
2837,6/27/2015 6:00,1206.17,24030,36.33488464,62,49
2838,6/27/2015 7:00,1206.17,24067,35.19403076,54,49
2839,6/27/2015 8:00,1206.17,24176,34.08899307,49,49
2840,6/27/2015 9:00,1206.17,24127,33.01865387,45,49
2841,6/27/2015 10:00,1206.19,24152,31.98192215,44,49
2842,6/27/2015 11:00,1206.19,24116,30.97774124,40,34
2843,6/27/2015 12:00,1206.19,24043,30.00508881,37,34
2844,6/27/2015 13:00,1206.22,24092,29.06297874,34,34
2845,6/27/2015 14:00,1206.19,23995,28.15044785,31,34
2846,6/27/2015 15:00,1206.2,23898,27.26656914,28,34
2847,6/27/2015 16:00,1206.22,23837,26.41044235,25,24
2848,6/27/2015 17:00,1206.24,23836,25.58119774,24,24
2849,6/27/2015 18:00,1206.26,23971,24.77798843,24,24
2850,6/27/2015 19:00,1206.24,23885,24,24,24
2851,6/27/2015 20:00,1206.24,23959,24,24,24
2852,6/27/2015 21:00,1206.24,24128,22.42859459,24,21
2853,6/27/2015 22:00,1206.22,24103,20.96007919,24,21
2854,6/27/2015 23:00,1206.22,23970,19.58771324,21,21
2855,6/28/2015 0:00,1206.2,23970,18.30520439,18,21
2856,6/28/2015 1:00,1206.19,23983,17.10666847,16,21
2857,6/28/2015 2:00,1206.23,24066,15.98660564,15,12
2858,6/28/2015 3:00,1206.2,24055,14.93987942,13,12
2859,6/28/2015 4:00,1206.28,23946,13.96168804,12,12
2860,6/28/2015 5:00,1206.28,23897,13,11,12
2861,6/28/2015 6:00,1206.26,23838,12,10,12
2862,6/28/2015 7:00,1206.28,23850,11,9.800000191,9.300000191
2863,6/28/2015 8:00,1206.22,24139,10,9.300000191,9.300000191
2864,6/28/2015 9:00,1206.29,23995,9.800000191,9.300000191,9.300000191
2865,6/28/2015 10:00,1206.28,23874,9.300000191,9.300000191,9.300000191
2866,6/28/2015 11:00,1206.28,24066,8.822442055,9.300000191,9.300000191
2867,6/28/2015 12:00,1206.28,23982,8.3694067,8.800000191,6.900000095
2868,6/28/2015 13:00,1206.29,24018,7.9396348,7.400000095,6.900000095
2869,6/28/2015 14:00,1206.31,24115,7.531931877,6.900000095,6.900000095
2870,6/28/2015 15:00,1206.31,24128,7.145164967,6.199999809,6.900000095
2871,6/28/2015 16:00,1206.28,24054,6.778258324,6.099999905,6.900000095
2872,6/28/2015 17:00,1206.29,23982,6.199999809,6.099999905,6.099999905
2873,6/28/2015 18:00,1206.28,23909,6.099999905,6.099999905,6.099999905
2874,6/28/2015 19:00,1206.26,23946,5.791929245,6.099999905,6.099999905
2875,6/28/2015 20:00,1206.26,23910,5.499416828,6.099999905,6.099999905
2876,6/28/2015 21:00,1206.28,24043,5.22167778,6.800000191,6.099999905
2877,6/28/2015 22:00,1206.26,24067,4.957965374,7.599999905,4.900000095
2878,6/28/2015 23:00,1206.26,23995,4.70757103,5.900000095,4.900000095
2879,6/29/2015 0:00,1206.28,23971,4.469822884,4.900000095,4.900000095
2880,6/29/2015 1:00,1206.28,23982,4.244081497,4.300000191,4.900000095
2881,6/29/2015 2:00,1206.28,23970,4.02974081,3.900000095,4.900000095
2882,6/29/2015 3:00,1206.28,23958,3.826225281,3.799999952,3.400000095
2883,6/29/2015 4:00,1206.28,24140,3.632987976,3.400000095,3.400000095
2884,6/29/2015 5:00,1206.28,24116,3.449509621,3.400000095,3.400000095
2885,6/29/2015 6:00,1206.28,23982,3.275297642,3.299999952,3.400000095
2886,6/29/2015 7:00,1206.28,23934,3.109884024,2.900000095,3.400000095
2887,6/29/2015 8:00,1206.29,23910,2.952824354,2.700000048,2.400000095
2888,6/29/2015 9:00,1206.31,23958,2.803696632,2.700000048,2.400000095
2889,6/29/2015 10:00,1206.31,23862,2.662100315,2.400000095,2.400000095
2890,6/29/2015 11:00,1206.33,23765,2.527655363,2.400000095,2.400000095
2891,6/29/2015 12:00,1206.31,23911,2.400000095,2.400000095,2.400000095
2892,6/29/2015 13:00,1206.29,23982,2.400000095,2.400000095,2.400000095
2893,6/29/2015 14:00,1206.35,23934,2.400000095,2.400000095,2.400000095
2894,6/29/2015 15:00,1206.29,23824,2.400000095,2.400000095,2.400000095
2895,6/29/2015 16:00,1206.31,24031,2.330929041,2.400000095,2.400000095
2896,6/29/2015 17:00,1206.31,23934,2.263845921,2.299999952,2.400000095
2897,6/29/2015 18:00,1206.29,23898,2.198693275,2.299999952,2.099999905
2898,6/29/2015 19:00,1206.31,24043,2.135415792,2.099999905,2.099999905
2899,6/29/2015 20:00,1206.29,24080,2.073959351,2.099999905,2.099999905
2900,6/29/2015 21:00,1206.31,24080,2.014271498,1.899999976,2.099999905
2901,6/29/2015 22:00,1206.31,24152,1.95630157,1.899999976,2.099999905
2902,6/29/2015 23:00,1206.29,24067,1.899999976,1.899999976,1.899999976
2903,6/30/2015 0:00,1206.28,24030,1.899999976,1.899999976,1.899999976
2904,6/30/2015 1:00,1206.29,23995,1.899999976,1.899999976,1.899999976
2905,6/30/2015 2:00,1206.28,23826,1.899999976,2,1.899999976
2906,6/30/2015 3:00,1206.3,23753,1.899999976,1.899999976,1.899999976
2907,6/30/2015 4:00,1206.28,24043,1.899999976,1.899999976,1.899999976
2908,6/30/2015 5:00,1206.29,24176,1.899999976,1.899999976,1.899999976
2909,6/30/2015 6:00,1206.33,24237,1.884964824,1.899999976,1.899999976
2910,6/30/2015 7:00,1206.24,23995,1.870048761,1.899999976,1.899999976
2911,6/30/2015 8:00,1206.33,23849,1.855250716,2,1.899999976
2912,6/30/2015 9:00,1206.26,23898,1.840569735,2.799999952,2.299999952
2913,6/30/2015 10:00,1206.31,23970,1.826004863,2.799999952,2.299999952
2914,6/30/2015 11:00,1206.29,23970,1.811555266,2.299999952,2.299999952
2915,6/30/2015 12:00,1206.24,24103,1.797220111,2.099999905,2.299999952
2916,6/30/2015 13:00,1206.31,24067,1.782998323,2,2.299999952
2917,6/30/2015 14:00,1206.29,24515,1.76888907,1.899999976,1.799999952
2918,6/30/2015 15:00,1206.31,24999,1.754891515,1.899999976,1.799999952
2919,6/30/2015 16:00,1206.31,25023,1.741004705,1.799999952,1.799999952
2920,6/30/2015 17:00,1206.31,24963,1.727227688,1.700000048,1.799999952
2921,6/30/2015 18:00,1206.29,25023,1.713559747,1.700000048,1.799999952
2922,6/30/2015 19:00,1206.29,25047,1.700000048,1.700000048,1.700000048
2923,6/30/2015 20:00,1206.28,25023,1.700000048,1.700000048,1.700000048
2924,6/30/2015 21:00,1206.31,25084,1.700000048,1.700000048,1.700000048
2925,6/30/2015 22:00,1206.26,25108,1.700000048,1.700000048,1.700000048
2926,6/30/2015 23:00,1206.28,24974,1.657972813,1.600000024,1.700000048
2927,7/1/2015 0:00,1206.28,24962,1.616984487,1.600000024,1.5
2928,7/1/2015 1:00,1206.24,24926,1.577009559,1.5,1.5
2929,7/1/2015 2:00,1206.26,25834,1.538022876,1.5,1.5
2930,7/1/2015 3:00,1206.22,26003,1.5,1.5,1.5
2931,7/1/2015 4:00,1206.24,25979,1.5,1.5,1.5
2932,7/1/2015 5:00,1206.22,26015,1.5,1.5,1.5
2933,7/1/2015 6:00,1206.22,25991,1.5,1.5,1.5
2934,7/1/2015 7:00,1206.28,26015,1.587168574,1.5,1.5
2935,7/1/2015 8:00,1205.98,25991,1.67940259,1.5,1.5
2936,7/1/2015 9:00,1206.35,26004,1.776996732,2.5,1.5
2937,7/1/2015 10:00,1206.13,25931,1.880262136,25,9.300000191
2938,7/1/2015 11:00,1206.28,26124,1.989528656,15,9.300000191
2939,7/1/2015 12:00,1206.2,26003,2.105144739,9.300000191,9.300000191
2940,7/1/2015 13:00,1206.28,25954,2.227479696,7.699999809,9.300000191
2941,7/1/2015 14:00,1206.24,26052,2.356923819,6.400000095,9.300000191
2942,7/1/2015 15:00,1206.24,26027,2.493890285,5.400000095,4.800000191
2943,7/1/2015 16:00,1206.22,26051,2.638816118,4.900000095,4.800000191
2944,7/1/2015 17:00,1206.24,26124,2.792163849,4.800000191,4.800000191
2945,7/1/2015 18:00,1206.18,26051,2.954423189,3.799999952,4.800000191
2946,7/1/2015 19:00,1206.24,26087,3.126111507,3.5,4.800000191
2947,7/1/2015 20:00,1206.24,26161,3.307777166,3.5,3
2948,7/1/2015 21:00,1206.2,26039,3.5,3.5,3
2949,7/1/2015 22:00,1206.26,26075,3.324699879,3,3
2950,7/1/2015 23:00,1206.26,26101,3.15817976,3,3
2951,7/2/2015 0:00,1206.26,26161,3,3,3
2952,7/2/2015 1:00,1206.26,26124,4.75467968,3,30
2953,7/2/2015 2:00,1206.26,27262,7.535659313,3,30
2954,7/2/2015 3:00,1206.24,27056,11.94321537,30,30
2955,7/2/2015 4:00,1206.26,27008,18.92872047,30,30
2956,7/2/2015 5:00,1206.28,26886,30,30,30
2957,7/2/2015 6:00,1206.26,26971,27.74187851,30,22
2958,7/2/2015 7:00,1206.28,26958,25.65372658,30,22
2959,7/2/2015 8:00,1206.27,26984,23.72275162,22,22
2960,7/2/2015 9:00,1206.28,26984,21.93712425,17,22
2961,7/2/2015 10:00,1206.25,27116,20.28590012,15,22
2962,7/2/2015 11:00,1206.31,26935,17,14,12
2963,7/2/2015 12:00,1206.35,26874,15,12,12
2964,7/2/2015 13:00,1206.28,27068,14,12,12
2965,7/2/2015 14:00,1206.31,27031,12,11,12
2966,7/2/2015 15:00,1206.39,26983,12,11,12
2967,7/2/2015 16:00,1206.31,26838,11,10,8.300000191
2968,7/2/2015 17:00,1206.33,27031,11,9.699999809,8.300000191
2969,7/2/2015 18:00,1206.35,26972,10,8.300000191,8.300000191
2970,7/2/2015 19:00,1206.33,26923,9.699999809,7.599999905,8.300000191
2971,7/2/2015 20:00,1206.35,27238,8.300000191,6.900000095,8.300000191
2972,7/2/2015 21:00,1206.37,27226,7.599999905,6.5,6
2973,7/2/2015 22:00,1206.4,27237,6.900000095,6.199999809,6
2974,7/2/2015 23:00,1206.37,27177,6.5,6,6
2975,7/3/2015 0:00,1206.4,27055,6.199999809,5.800000191,6
2976,7/3/2015 1:00,1206.4,27080,6,5.800000191,6
2977,7/3/2015 2:00,1206.4,27092,5.800000191,5.800000191,5.800000191
2978,7/3/2015 3:00,1206.4,27068,6,5.800000191,5.800000191
2979,7/3/2015 4:00,1206.4,26984,6.300000191,5.800000191,5.800000191
2980,7/3/2015 5:00,1206.4,26959,7.059387207,6,5.800000191
2981,7/3/2015 6:00,1206.42,27044,7.537257195,6.300000191,5.800000191
2982,7/3/2015 7:00,1206.4,27032,8.047475815,7.199999809,9.100000381
2983,7/3/2015 8:00,1206.4,26995,8.59223175,8.100000381,9.100000381
2984,7/3/2015 9:00,1206.42,27007,9.173864365,9.100000381,9.100000381
2985,7/3/2015 10:00,1206.44,26971,9.794869423,10,9.100000381
2986,7/3/2015 11:00,1206.46,26935,10.45791149,14,9.100000381
2987,7/3/2015 12:00,1206.48,26887,11.16583729,40,139
2988,7/3/2015 13:00,1206.46,27055,11.92168522,173,139
2989,7/3/2015 14:00,1206.48,26971,12.72869778,139,139
2990,7/3/2015 15:00,1206.48,26947,13.59033966,107,139
2991,7/3/2015 16:00,1206.48,27043,14.51030827,93,139
2992,7/3/2015 17:00,1206.46,27116,15.4925518,86,62
2993,7/3/2015 18:00,1206.48,27128,16.54128647,71,62
2994,7/3/2015 19:00,1206.45,26996,17.66101265,62,62
2995,7/3/2015 20:00,1206.46,27116,18.85653687,55,62
2996,7/3/2015 21:00,1206.49,27164,20.13298988,47,62
2997,7/3/2015 22:00,1206.48,27165,21.49584961,42,37
2998,7/3/2015 23:00,1206.46,27212,22.95096397,39,37
2999,7/4/2015 0:00,1206.48,26995,24.50457954,37,37
3000,7/4/2015 1:00,1206.44,26911,26.16336441,36,37
3001,7/4/2015 2:00,1206.5,26839,27.9344368,35,37
3002,7/4/2015 3:00,1206.49,26838,29.8253994,34,34
3003,7/4/2015 4:00,1206.49,27128,31.84436417,34,34
3004,7/4/2015 5:00,1206.46,27116,34,34,34
3005,7/4/2015 6:00,1206.49,27092,34.04483032,34,34
3006,7/4/2015 7:00,1206.48,26922,34.08971786,34,34
3007,7/4/2015 8:00,1206.48,27008,34.13466263,38,563
3008,7/4/2015 9:00,1206.46,27152,34.17966843,49,563
3009,7/4/2015 10:00,1206.49,27176,34.22473526,563,563
3010,7/4/2015 11:00,1206.49,27152,34.26985931,235,563
3011,7/4/2015 12:00,1206.49,27079,34.3150444,167,563
3012,7/4/2015 13:00,1206.5,27055,34.36028671,134,87
3013,7/4/2015 14:00,1206.49,27032,34.40559006,100,87
3014,7/4/2015 15:00,1206.47,26995,34.45095444,87,87
3015,7/4/2015 16:00,1206.49,27044,34.49637604,74,87
3016,7/4/2015 17:00,1206.5,26934,34.54185867,62,87
3017,7/4/2015 18:00,1206.5,26790,34.58740234,56,46
3018,7/4/2015 19:00,1206.51,26705,34.63300705,49,46
3019,7/4/2015 20:00,1206.51,26899,34.67866898,46,46
3020,7/4/2015 21:00,1206.5,27007,34.72439194,43,46
3021,7/4/2015 22:00,1206.49,26983,34.77017593,40,46
3022,7/4/2015 23:00,1206.47,27031,34.81602097,39,35
3023,7/5/2015 0:00,1206.44,27080,34.86192322,36,35
3024,7/5/2015 1:00,1206.46,27104,34.90788651,35,35
3025,7/5/2015 2:00,1206.44,27092,34.95391464,35,35
3026,7/5/2015 3:00,1206.44,27189,35,35,35
3027,7/5/2015 4:00,1206.44,27310,35.377388,35,36
3028,7/5/2015 5:00,1206.48,27335,35.75884628,35,36
3029,7/5/2015 6:00,1206.44,27043,36.14441681,36,36
3030,7/5/2015 7:00,1206.62,26983,36.53414154,43,36
3031,7/5/2015 8:00,1206.47,26777,36.92807388,288,36
3032,7/5/2015 9:00,1206.55,26850,37.32625198,204,96
3033,7/5/2015 10:00,1206.46,26657,37.72872162,121,96
3034,7/5/2015 11:00,1206.59,26934,38.13553238,96,96
